1.000000000000000000e+00 -6.639109376890209302e-02 1.272730289925853332e-02 5.705581980652200264e-02 1.306225369639497230e-02 -4.875483221348512336e-03 4.970516895380996253e-03 1.485643935668148896e-02 1.273147510596353907e-02 1.668336804206810992e-02
1.100000000000000089e+00 -1.434497408144519426e-01 1.074163571594156930e-03 8.921986864941739565e-03 2.058097821408172781e-02 3.709285652585662257e-02 1.964117237085870674e-02 2.374964305771224901e-02 2.931854141447082229e-02 2.886294333673990881e-02
1.200000000000000178e+00 3.514736432325812898e-02 -3.795234448655517012e-03 5.040197788280085384e-02 2.397681618488162539e-02 5.515014884033959952e-02 3.765792264757698155e-02 3.855811687680835154e-02 4.376969287161494582e-02 4.013829724983864616e-02
1.300000000000000044e+00 -1.900616552895809108e-02 1.015401606690434083e-01 4.924939590349657059e-02 1.440279116603210979e-02 3.912019206380196179e-02 6.415398143302716849e-02 5.592444024187220863e-02 5.754596532351712035e-02 5.567775337742683628e-02
1.400000000000000133e+00 5.844182885283100148e-03 1.430849884725615140e-01 3.076922988583043195e-02 5.759399753642199804e-02 5.090716868339081880e-02 6.948724841020148535e-02 7.162330837487494717e-02 7.213765161722573982e-02 6.988422087954460071e-02
1.500000000000000000e+00 1.559195952036573907e-03 8.510913280613945087e-02 3.016729452836785369e-02 5.070899863068167868e-02 8.593259975875311429e-02 8.446609698558456281e-02 8.684484533460554156e-02 8.587392877161389992e-02 8.469680057897863157e-02
1.600000000000000089e+00 1.303678099512983191e-01 1.256840103034169986e-01 2.935668527733856226e-02 1.171422372209699192e-01 9.613504316285906293e-02 1.043279616725774350e-01 9.889907330230354732e-02 1.007055395643385726e-01 1.013161796788122765e-01
1.700000000000000178e+00 3.999601287936346838e-03 1.105526291783176240e-01 9.394816956538877550e-02 1.064775911471068370e-01 1.284058508970770118e-01 1.153062539593537189e-01 1.172739214263391339e-01 1.178327650025520756e-01 1.187656624010500622e-01
1.800000000000000044e+00 6.929259403160833997e-02 7.717238069729179251e-02 1.467123775148998777e-01 1.366823865454504239e-01 1.397906547087200413e-01 1.373543399321166814e-01 1.356120131970373899e-01 1.339706295847475914e-01 1.332696383494262893e-01
1.900000000000000133e+00 -3.748739429359149167e-02 1.111096600963255715e-01 1.728607438861618217e-01 1.593692940279856640e-01 1.523907518643494441e-01 1.510739882942015166e-01 1.455443860325804084e-01 1.475811052363758258e-01 1.463598557708346293e-01
2.000000000000000000e+00 3.311139806234997263e-01 9.541230687584277559e-02 1.763927937554836678e-01 1.637598132765520631e-01 1.683434308961067882e-01 1.550154415883794046e-01 1.574846371484049379e-01 1.612590966008911331e-01 1.617404454688369797e-01
2.100000000000000089e+00 1.334872978500095120e-01 1.146454016236560930e-01 2.200398264763751555e-01 1.706761861713065598e-01 1.868645505182284228e-01 1.737918162523940102e-01 1.760465001414333597e-01 1.722027208507955487e-01 1.725545907829367787e-01
2.200000000000000178e+00 1.720064198329576133e-01 1.842322798560738217e-01 1.436518680731410924e-01 1.803556598541319334e-01 1.795846600024615936e-01 1.801576126195221783e-01 1.831833655224196500e-01 1.839156343479728395e-01 1.832622632266394103e-01
2.300000000000000266e+00 2.756420903148357193e-02 1.517110570419955284e-01 2.341780707299954134e-01 1.996937327115985150e-01 1.887044823114480407e-01 1.930445293412006436e-01 1.939838992151636243e-01 1.902570803412876599e-01 1.936217201989419712e-01
2.400000000000000355e+00 2.763066173529314939e-01 2.470281549979419233e-01 1.729100825116182405e-01 2.066184276090249072e-01 1.873838595257153739e-01 1.955441707126618356e-01 2.018238329848115742e-01 1.964323630580105395e-01 2.011237761769725796e-01
2.500000000000000000e+00 2.448250957846201670e-01 2.142096283667444812e-01 1.647823702451282624e-01 2.114116518787207688e-01 1.993831579656856479e-01 2.124596881651568958e-01 2.084227182037420578e-01 2.072359728418809999e-01 2.062306046005983051e-01
2.600000000000000089e+00 2.020686896069479044e-01 1.313248151631586369e-01 1.915120849247639589e-01 1.944324963393759265e-01 2.238695304405061981e-01 2.091058895285035357e-01 2.110073488257730445e-01 2.084538369557591142e-01 2.091293920600084122e-01
2.700000000000000178e+00 3.296496888515781376e-01 2.002877738828187648e-01 2.182162122025717854e-01 2.156287313903663405e-01 2.283038931931740678e-01 2.151162908120760053e-01 2.116879785440131945e-01 2.095218868464524820e-01 2.093030995750121415e-01
2.800000000000000266e+00 2.987010318467221426e-01 1.463737348711394159e-01 2.125196316863488255e-01 1.969980167944318794e-01 1.939408009381525244e-01 2.076309713490571418e-01 2.041375474733266582e-01 2.066773619432102083e-01 2.065803432264144146e-01
2.900000000000000355e+00 1.791278357331201887e-01 1.133531994120430264e-01 2.112423587191895880e-01 1.708499146364377830e-01 2.053904529311450788e-01 2.084239774834879266e-01 2.043767930062497795e-01 2.038239413276449197e-01 2.033321008788309403e-01
3.000000000000000000e+00 2.795244499347077638e-01 9.768024478304340730e-02 1.912601717228744058e-01 1.945013526135149218e-01 2.050031918800596376e-01 1.978717869299147225e-01 1.936253788146660437e-01 1.943164514432130230e-01 1.932544545331527641e-01
3.100000000000000089e+00 2.865843924889502903e-01 2.271091433807005122e-01 2.246115708698294411e-01 1.889931611976473913e-01 1.745429478120159028e-01 1.860532609403038051e-01 1.884497767424109516e-01 1.832059896058658433e-01 1.836287937845762497e-01
3.200000000000000178e+00 1.486533475930506276e-01 1.730915256249985767e-01 1.772659861522102032e-01 1.830983198558968628e-01 1.660570471564427331e-01 1.759680602518209902e-01 1.678375648052682079e-01 1.724281468919521554e-01 1.716555213204484787e-01
3.300000000000000266e+00 9.097919254962873181e-02 7.874735108074180923e-02 1.401396911984489069e-01 1.584532064125261375e-01 1.637261729228174090e-01 1.585542740742168222e-01 1.533666811334760960e-01 1.548094527350936389e-01 1.554859903996806403e-01
3.400000000000000355e+00 6.364344380042875893e-02 1.861904633039054291e-01 1.560652541844174956e-01 1.591154487239218873e-01 1.294406898760017410e-01 1.303736804328501919e-01 1.382784370876139202e-01 1.338790693926557029e-01 1.364395875774961908e-01
3.500000000000000000e+00 3.223050335131361077e-02 1.312891660716721809e-01 1.229453273355318316e-01 1.360731758621969711e-01 1.176679017315129944e-01 1.065637805380701270e-01 1.114788920775463543e-01 1.148903565064029880e-01 1.142689360946143456e-01
3.600000000000000089e+00 6.808425323310013377e-02 4.667102600809210078e-02 7.718178457003181669e-02 5.988431409223615720e-02 8.919492347117172204e-02 9.259060928243370570e-02 8.461862742242677593e-02 8.825958767416060280e-02 8.802122969718631507e-02
3.700000000000000178e+00 -7.874562928127493144e-02 7.863365525573040582e-02 3.769545338047962380e-02 6.178858042462122280e-02 5.222216311495027352e-02 5.956058496865199170e-02 6.526265104370039538e-02 6.362861099462505110e-02 6.094397425868248314e-02
3.800000000000000266e+00 5.223858737853446371e-02 -8.436162801560759261e-02 4.137708724115444353e-02 2.280421506459066536e-02 3.513077197498184340e-02 3.892103865130937257e-02 3.299306715349955427e-02 3.061960117730253006e-02 3.091844378401853097e-02
3.900000000000000355e+00 1.611118044500751134e-01 -3.233447807954573788e-02 1.386512892941216962e-02 -1.178067459785267154e-02 3.339937265158097156e-03 -7.472101239852568452e-03 -4.508968743896432652e-03 -3.017121233459599521e-03 -2.225557322263651931e-03
4.000000000000000000e+00 -1.848637032568248018e-01 1.510466321278001317e-02 -5.352054697378727521e-02 -3.550998470546781055e-02 -3.644516628174907652e-02 -3.423382766031598384e-02 -3.583227029470584246e-02 -3.732904050056556899e-02 -3.933123887195712903e-02
4.100000000000000533e+00 4.207906462737247277e-02 1.806206528369536102e-02 -6.360777856654813156e-02 -8.456868430913738743e-02 -5.842433072989011711e-02 -7.297373484835696644e-02 -7.937479923199175502e-02 -7.543182136693055151e-02 -7.376299016759463312e-02
4.200000000000000178e+00 -1.094170863549163708e-01 -1.422534284223674339e-01 -1.312509403752421810e-01 -1.339800293219691185e-01 -1.135348523998999798e-01 -1.151612316703810729e-01 -1.154184169535191623e-01 -1.157814386078504787e-01 -1.151486066737913011e-01
4.299999999999999822e+00 -2.330310236924757472e-01 -1.109103998793704859e-01 -2.647959763938768640e-01 -1.751067159597098633e-01 -1.423493277555768211e-01 -1.581095908844557252e-01 -1.588566955620004939e-01 -1.551523104331291036e-01 -1.575842748060891640e-01
4.400000000000000355e+00 -5.768634709912617842e-01 -1.273866125228989565e-01 -2.138489281763642780e-01 -1.802008413382552021e-01 -1.937438850438092941e-01 -1.972647167313198169e-01 -2.033400464657617868e-01 -1.975543597173705923e-01 -2.017278417992849349e-01
4.500000000000000000e+00 -3.428666803224890147e-01 -2.692844122557113695e-01 -2.156610050186489880e-01 -2.472771624077982899e-01 -2.194439077537017890e-01 -2.483207479715330290e-01 -2.476964221061954685e-01 -2.437915280339670032e-01 -2.442708916688695331e-01
4.600000000000000533e+00 -1.722124595549798243e-01 -4.298956797584279066e-01 -2.956833731901929441e-01 -2.970141276947270148e-01 -2.674699798050825250e-01 -2.884982373357933838e-01 -2.941322470780083354e-01 -2.872747906975172127e-01 -2.893428639637679045e-01
4.700000000000000178e+00 -2.194365541657531393e-01 -2.781531285860583957e-01 -3.485455142772321824e-01 -3.239363492089684105e-01 -3.353256662752261974e-01 -3.374439042212267204e-01 -3.337294884103654269e-01 -3.347906375573087012e-01 -3.358849726456770157e-01
4.800000000000000711e+00 -3.411558316205951513e-01 -3.514253466488675426e-01 -3.114146393981026550e-01 -3.888670194895448851e-01 -3.952440038047121407e-01 -3.795356719819910629e-01 -3.804329801923978516e-01 -3.816807020856021748e-01 -3.826464236899058680e-01
4.900000000000000355e+00 -3.810420392869677819e-01 -4.589304283951037289e-01 -4.174041020665530399e-01 -4.263497620093332774e-01 -4.402795765769595970e-01 -4.258910510475469868e-01 -4.285824452441636678e-01 -4.288456861899734296e-01 -4.275143632857295040e-01
5.000000000000000000e+00 -5.464527030314066947e-01 -4.275122872538459351e-01 -4.384430754804594654e-01 -4.383764767667248652e-01 -4.747691518840567726e-01 -4.758162395601743255e-01 -4.789274241881284477e-01 -4.749054180221060073e-01 -4.766387429582336077e-01
5.100000000000000533e+00 -3.947252757827656167e-01 -5.361914611189463331e-01 -5.277600031393334667e-01 -5.032089987342365234e-01 -5.274974603323268063e-01 -5.187137222464590636e-01 -5.193058514480722865e-01 -5.244939511448012404e-01 -5.223785829085443311e-01
5.200000000000000178e+00 -6.498039064142026033e-01 -5.530999050807335893e-01 -6.145589517244758326e-01 -5.713767333916462965e-01 -5.742020701548716799e-01 -5.650650857843773078e-01 -5.743073958769017162e-01 -5.670708511994602130e-01 -5.685816638671272738e-01
5.300000000000000711e+00 -6.104823242084423951e-01 -6.233424100930895495e-01 -5.531589906335043771e-01 -5.968360607438061294e-01 -6.035433563053803629e-01 -6.079002454502138164e-01 -6.139157284551235438e-01 -6.150080570044381689e-01 -6.133750762297124348e-01
5.400000000000000355e+00 -7.533042478862547187e-01 -7.017848765026779567e-01 -6.694707357697669003e-01 -6.813955885613129926e-01 -6.460614172401810684e-01 -6.628238780363313598e-01 -6.673257928127911409e-01 -6.586544982914973589e-01 -6.586999111678656371e-01
5.500000000000000000e+00 -6.774942545015765205e-01 -6.366897614375959247e-01 -7.153172142681810675e-01 -6.885947717602938223e-01 -7.013481352059639518e-01 -7.019736460651939680e-01 -7.027601625883010961e-01 -7.032801111991457965e-01 -7.028016140279557122e-01
5.600000000000000533e+00 -6.243162926592300543e-01 -8.015862814287447735e-01 -7.350809009605977495e-01 -7.369036797358838875e-01 -7.367971324911199993e-01 -7.406657157081146803e-01 -7.414429871593861687e-01 -7.420101335344008175e-01 -7.418200766347029518e-01
5.700000000000000178e+00 -8.717345159378127040e-01 -6.264372927952897019e-01 -7.719017912787176083e-01 -7.976549284147574914e-01 -7.900102046589877469e-01 -7.845457281826063722e-01 -7.795236240205900557e-01 -7.825884548073083202e-01 -7.805778446723078412e-01
5.800000000000000711e+00 -9.147783872901452673e-01 -7.571867027939006567e-01 -8.301997239447391763e-01 -8.179850067609550912e-01 -8.158189041065414537e-01 -8.208988894175099915e-01 -8.208212217068495686e-01 -8.189220885002848060e-01 -8.172114692294730753e-01
5.900000000000000355e+00 -8.912983094924540328e-01 -8.915021576970380002e-01 -9.021405797678683225e-01 -8.461060770632677919e-01 -8.569123484254278500e-01 -8.536537330477572683e-01 -8.499401092829321769e-01 -8.514167566581034574e-01 -8.523391848932702075e-01
6.000000000000000000e+00 -8.915246321637070315e-01 -8.489337407196394514e-01 -8.754066127005494247e-01 -9.081914281513885356e-01 -8.763802955786491600e-01 -8.852755011955525388e-01 -8.905607339630920993e-01 -8.839624841424678081e-01 -8.853430072881337543e-01
6.100000000000000533e+00 -8.308436722296667076e-01 -9.698212013119817954e-01 -9.307673325835847944e-01 -9.175877699508275809e-01 -9.016048647083488854e-01 -9.123345953683132947e-01 -9.141108997404582270e-01 -9.161618252940936236e-01 -9.146477705464627350e-01
6.200000000000000178e+00 -9.617146557880793534e-01 -9.048221456822260755e-01 -9.725166075902370588e-01 -9.558098128198656562e-01 -9.512654375200698675e-01 -9.311050415714626771e-01 -9.418050390657795035e-01 -9.419396059304749880e-01 -9.410575926778877998e-01
6.300000000000000711e+00 -8.482250435630701579e-01 -1.034424866965895973e+00 -1.001800442734293473e+00 -9.577306986312920101e-01 -9.733130324991363658e-01 -9.729370379839705762e-01 -9.664057486947968956e-01 -9.652888588661935332e-01 -9.672915321683693834e-01
6.400000000000000355e+00 -9.481002319412358270e-01 -9.784464108405748206e-01 -9.071146806868599644e-01 -9.751486079968334497e-01 -1.005525342049600646e+00 -9.859730778659075989e-01 -9.897043515599031061e-01 -9.837912229239561546e-01 -9.861212589439249943e-01
6.500000000000000000e+00 -9.129157945219721348e-01 -9.444461253907437959e-01 -1.029391752373072011e+00 -1.044405605955524452e+00 -9.980810072991922466e-01 -1.001139518631059655e+00 -1.008795017446099562e+00 -1.004220808690635458e+00 -1.004317686042699886e+00
6.600000000000000533e+00 -9.908183765054412451e-01 -1.063334021854259959e+00 -1.009260176788769892e+00 -1.042642075845895189e+00 -1.033928594859442551e+00 -1.015241230159871000e+00 -1.021290597585724713e+00 -1.022420208732551794e+00 -1.018913766797312048e+00
6.700000000000000178e+00 -7.964337501151472765e-01 -1.054150929986699792e+00 -1.049632514171314090e+00 -1.044391816913362581e+00 -1.032590894788933289e+00 -1.037380320315848481e+00 -1.036094033680942106e+00 -1.033834309237820603e+00 -1.032057523002257726e+00
6.800000000000000711e+00 -1.224780854204756686e+00 -1.072429249502484749e+00 -1.002944478533623673e+00 -1.054474102722773088e+00 -1.028985852905432541e+00 -1.042640800527004474e+00 -1.042652450103017214e+00 -1.044830748132119513e+00 -1.043207284065095886e+00
6.900000000000000355e+00 -9.461712110081669236e-01 -1.016167118157043303e+00 -1.047180401532420202e+00 -1.061543916541116017e+00 -1.055473586747236681e+00 -1.053675969386700606e+00 -1.048876734308595848e+00 -1.048551178534473882e+00 -1.047404654944148028e+00
7.000000000000000000e+00 -1.247019151970758521e+00 -1.127381780422323843e+00 -1.028520835446506521e+00 -1.051486803356031841e+00 -1.068358887470436169e+00 -1.044318131486663415e+00 -1.046876864573317967e+00 -1.050114047817865659e+00 -1.051524363475729640e+00
7.100000000000000533e+00 -9.439794289443523834e-01 -1.037352373203298095e+00 -1.055679495362630949e+00 -1.055671560353098615e+00 -1.044863493314468705e+00 -1.054423402876201177e+00 -1.054099926206323090e+00 -1.055537440882419409e+00 -1.053152806247948936e+00
7.200000000000000178e+00 -9.813950321916963260e-01 -1.042555874252344861e+00 -1.055165127866733110e+00 -1.046194311468667371e+00 -1.063498537236479358e+00 -1.051270990058184251e+00 -1.042396273075359980e+00 -1.047978063107831925e+00 -1.049812379395383743e+00
7.300000000000000711e+00 -1.011530808720915831e+00 -1.079737766998141835e+00 -1.038969436841860272e+00 -1.016714845256009525e+00 -1.031060706566890195e+00 -1.053146445855636992e+00 -1.041852721520075020e+00 -1.041920553760815160e+00 -1.043753175760967267e+00
7.400000000000000355e+00 -9.598324409574536809e-01 -1.048298675352849596e+00 -1.024361867682171523e+00 -1.050838849022490251e+00 -1.043685380693583520e+00 -1.048961861880090218e+00 -1.039943044877393419e+00 -1.036560934899573461e+00 -1.039050937536681651e+00
7.500000000000000000e+00 -1.024367663707485221e+00 -9.704966582023378807e-01 -1.010001680483906927e+00 -1.013764892802888617e+00 -1.028731476465878591e+00 -1.032332866155978524e+00 -1.026569066336999736e+00 -1.028882660739427690e+00 -1.029049048150237233e+00
7.600000000000000533e+00 -1.124341310739805033e+00 -1.165824922303106748e+00 -1.019828129945037354e+00 -1.005734401272763145e+00 -1.006440162308565478e+00 -1.023209797970539014e+00 -1.019290353770472279e+00 -1.017212914291453885e+00 -1.019434010542459745e+00
7.700000000000000178e+00 -1.045982214791352227e+00 -9.070591334266903116e-01 -9.979083235975133581e-01 -1.003753024984055386e+00 -9.977300820856657149e-01 -1.002671489346152134e+00 -1.005991511376469250e+00 -1.002517499736469420e+00 -1.004478952063523334e+00
7.800000000000000711e+00 -1.165328090572288477e+00 -9.112265614121697332e-01 -9.758276150006164329e-01 -9.817770324848054120e-01 -9.924475299878909862e-01 -9.875078529741503353e-01 -9.934877180900828497e-01 -9.915157914002212802e-01 -9.890573503974842140e-01
7.900000000000000355e+00 -9.401125166786856724e-01 -1.031112744010723725e+00 -9.766686792123726590e-01 -9.707394694598489027e-01 -9.788634431392962965e-01 -9.723387381372807781e-01 -9.771385555239763265e-01 -9.761138102792694671e-01 -9.753572890235207016e-01
8.000000000000000000e+00 -8.331978714935889263e-01 -9.934266858078375506e-01 -9.784262175870465095e-01 -9.486792861748842842e-01 -9.473216220434108603e-01 -9.639473460182952369e-01 -9.602146350593580015e-01 -9.581165474676367477e-01 -9.582596667189410278e-01
8.099999999999999645e+00 -9.981026055050468138e-01 -8.660628689314674444e-01 -9.388930525559173734e-01 -9.403047141753364535e-01 -9.301010650464551777e-01 -9.417614766806665649e-01 -9.422684970554603412e-01 -9.428703773388080744e-01 -9.420949971079979335e-01
8.200000000000001066e+00 -8.399709510830687398e-01 -8.934737073914595928e-01 -9.925126190869576481e-01 -8.901997272908546144e-01 -9.183443390505510173e-01 -9.186538881167272130e-01 -9.189514967454516237e-01 -9.223982027739775491e-01 -9.234614356770202148e-01
8.300000000000000711e+00 -8.565693842604263919e-01 -9.608557680148167579e-01 -9.034099041328351731e-01 -9.121643634143802304e-01 -9.191352068257258034e-01 -9.048195948444434089e-01 -9.071694265392853396e-01 -9.050567250926979668e-01 -9.046542453233691328e-01
8.400000000000000355e+00 -7.231774892840208135e-01 -9.284963647860965397e-01 -8.570088393079842159e-01 -8.924828333286715099e-01 -8.898851107799038429e-01 -8.793085710287446011e-01 -8.907679463742874670e-01 -8.873930032418375635e-01 -8.868624208398024900e-01
8.500000000000000000e+00 -7.641521155798614018e-01 -8.614670975621447901e-01 -7.983991159426205853e-01 -8.819355776831097060e-01 -8.711659922559759073e-01 -8.682181984451365908e-01 -8.625604814619782790e-01 -8.682733421806162477e-01 -8.673288483430966478e-01
8.599999999999999645e+00 -9.865366268786378567e-01 -9.870668209234007007e-01 -8.222823525390747790e-01 -8.414642892271473329e-01 -8.544269325399034276e-01 -8.469604567285510255e-01 -8.538540939764566184e-01 -8.518008788399918929e-01 -8.517214251547970960e-01
8.700000000000001066e+00 -8.762672551091911233e-01 -8.422627239048725567e-01 -8.702273756335016097e-01 -8.291628468880704039e-01 -8.536118449974268163e-01 -8.321114006772216687e-01 -8.393199814879871434e-01 -8.338641140342087921e-01 -8.373238557029335505e-01
8.800000000000000711e+00 -9.812605953003844528e-01 -8.615435651633946978e-01 -8.279909380238152927e-01 -8.023753053450977113e-01 -8.127580719299932754e-01 -8.278402588984261623e-01 -8.158323555710843555e-01 -8.210359441541420500e-01 -8.200628693090890042e-01
8.900000000000000355e+00 -7.995157565338382177e-01 -9.114511511434000290e-01 -7.867037070072215865e-01 -8.033636962488794886e-01 -8.169699833766425057e-01 -8.037030166452204805e-01 -8.021757145596857264e-01 -8.057617397533780590e-01 -8.061198577368552387e-01
9.000000000000000000e+00 -7.076642905684896734e-01 -7.818182783206668596e-01 -7.944251409130682617e-01 -7.691886826299485502e-01 -8.039761443371945537e-01 -7.929927490229079501e-01 -7.909270442709045446e-01 -7.914012611088631077e-01 -7.938614955252515371e-01
9.099999999999999645e+00 -9.277049231091333281e-01 -7.593663647696348162e-01 -8.260012487071035636e-01 -7.572329765944062485e-01 -7.808217687524622308e-01 -7.882801876972284072e-01 -7.789406902090767471e-01 -7.859217608637104613e-01 -7.819754364500458577e-01
9.200000000000001066e+00 -6.493413671683258004e-01 -8.118290178147030689e-01 -7.793586440219214539e-01 -7.661452562805276534e-01 -7.681896680066687688e-01 -7.753761548060558173e-01 -7.747227384768169411e-01 -7.738997639924212191e-01 -7.750822844868915373e-01
9.300000000000000711e+00 -7.012765570316016328e-01 -8.207049063298333946e-01 -8.140544985865847405e-01 -7.680850515683301794e-01 -7.762342421121247726e-01 -7.731635994961263414e-01 -7.668175490514500536e-01 -7.662277538769743934e-01 -7.651774702723933563e-01
9.400000000000000355e+00 -7.663849570249892107e-01 -7.978293163711372982e-01 -7.268296989766258598e-01 -7.714261211012297670e-01 -7.603764016883988175e-01 -7.584425403199853699e-01 -7.659435557168323694e-01 -7.634024189115301562e-01 -7.604430156647937755e-01
9.500000000000000000e+00 -7.319279364572626179e-01 -7.543460703618506402e-01 -8.005923855346539497e-01 -7.473824831696000981e-01 -7.716537882402931814e-01 -7.571868623298848577e-01 -7.610983454991415709e-01 -7.575877622635401876e-01 -7.612452374659799403e-01
9.600000000000001421e+00 -8.858283516333755880e-01 -7.078452947890149227e-01 -7.480013662993587609e-01 -7.952856806463750594e-01 -7.464136093159481344e-01 -7.566922844305424833e-01 -7.630420923369751751e-01 -7.600791289311217280e-01 -7.573122192647387951e-01
9.700000000000001066e+00 -7.797426570659797829e-01 -7.660631721908971459e-01 -7.414663461685261359e-01 -7.429380449953026933e-01 -7.518152824518590238e-01 -7.545195010518603862e-01 -7.606576519238104073e-01 -7.591561272175888497e-01 -7.601315682970942733e-01
9.800000000000000711e+00 -8.129639561017629745e-01 -6.197241358299863112e-01 -7.602626627236679369e-01 -7.675636477855419804e-01 -7.612088344248998384e-01 -7.707975904020447633e-01 -7.679512594605297782e-01 -7.647867468328397589e-01 -7.656168874834602400e-01
9.900000000000000355e+00 -6.530069611466534640e-01 -8.205899835072478776e-01 -7.643220007549369477e-01 -7.747588291986523545e-01 -7.676612928773689504e-01 -7.734637518051479255e-01 -7.709539005631431685e-01 -7.730493317179379931e-01 -7.718686981472470121e-01
1.000000000000000000e+01 -7.751166805577892616e-01 -8.091073061157719737e-01 -8.091219669780024271e-01 -7.622290650920704458e-01 -7.715654352722670639e-01 -7.830116316723204628e-01 -7.844526264819239314e-01 -7.839219865940963983e-01 -7.830666963970401850e-01
